bundle,path,type,cocos_type,uuid,import,native,native_kind
resources,Prefab/binglongPanel/BingLongGuidePre,prefab,cc.Prefab,f2rI5VW3NCJaVY8Ox1Gz+i,assets/resources/import/f2/f2ac8e55-5b73-4225-a558-f0ec751b3fa2.json,,
resources,Prefab/guide/RoleLvUpPrefab,prefab,cc.Prefab,f2vqEM3HdJ7rluZf3jIpoF,assets/resources/import/f2/f2bea10c-dc77-49ee-b96e-65fde3229a05.json,,
resources,Prefab/comPrefab/HeroSelectMarkPre,prefab,cc.Prefab,f29Sx3CLxLF7hHX5PVPgpK,assets/resources/import/f2/f2f52c77-08bc-4b17-b847-5f93d53e0a4a.json,,
resources,Prefab/ActivityPanel/NewHeroActivity/NewHeroActivityPre,prefab,cc.Prefab,f36Z3d8t5KKq6W3k2EjZWw,assets/resources/import/f3/f3e99ddd-f2de-4a2a-ae96-de4d848d95b0.json,,
resources,Prefab/Guild/GuildWar/GuildgonggaoPre,prefab,cc.Prefab,f4Wi+4F+lC04Bf+gYzHKGR,assets/resources/import/f4/f45a2fb8-17e9-42d3-805f-fa06331ca191.json,,
resources,Prefab/Battle/BattleBuffTipPre,prefab,cc.Prefab,f4lteP6DJLPoW2G7/zmEYT,assets/resources/import/f4/f496d78f-e832-4b3e-85b6-1bbff3984613.json,,
resources,Prefab/HerolhPrefab/503001,prefab,cc.Prefab,f4zifBk4VL6pjPgFKEY6vi,assets/resources/import/f4/f4ce27c1-9385-4bea-98cf-80528463abe2.json,,
resources,Prefab/JingjiPrefab/team/teamEndPre,prefab,cc.Prefab,f5SY/Alk5OCp63DPxziyxT,assets/resources/import/f5/f5498fc0-964e-4e0a-9eb7-0cfc738b2c53.json,,
resources,Prefab/Guild/GuildTaskPre,prefab,cc.Prefab,f5eFuVF1lI1pH8MgStSTqS,assets/resources/import/f5/f5785b95-1759-48d6-91fc-3204ad493a92.json,,
resources,Prefab/WarPathPanel/WarPathTransitionGrid,prefab,cc.Prefab,f6BBUNCK9J/qOJFUKWN5MG,assets/resources/import/f6/f604150d-08af-49fe-a389-154296379306.json,,
resources,Prefab/TeachPlace/TeachListPre,prefab,cc.Prefab,f6EyLabIZHArL7BvabZ6Mf,assets/resources/import/f6/f61322da-6c86-4702-b2fb-06f69b67a31f.json,,
resources,Prefab/TaskPanel/dailyTaskItemPrefab,prefab,cc.Prefab,f6KW0L7VlGn5hpjJ8rDwXZ,assets/resources/import/f6/f6296d0b-ed59-469f-9869-8c9f2b0f05d9.json,,
resources,Prefab/loading/useprivacyPre,prefab,cc.Prefab,f7C8Crpk5BpIjypEgxgUG3,assets/resources/import/f7/f70bc0ab-a64e-41a4-88f2-a448318141b7.json,,
resources,Prefab/SkyCityPanel/build/10303,prefab,cc.Prefab,f7krUG3TdPkrZRyRUJL3zx,assets/resources/import/f7/f792b506-dd37-4f92-b651-c915092f7cf1.json,,
resources,Prefab/guajiPanel/GuajiupPre,prefab,cc.Prefab,f79JsKuO9JKqh+PJYiSrkv,assets/resources/import/f7/f7f49b0a-b8ef-492a-a87e-3c96224ab92f.json,,
resources,Prefab/mapprefabs/1013,prefab,cc.Prefab,f8JT3BOHxEdoP8fwbNbATT,assets/resources/import/f8/f8253dc1-387c-4476-83fc-7f06cd6c04d3.json,,
resources,Prefab/Battle/battle,prefab,cc.Prefab,f8KHKvi25MmoAGlNiBnVC4,assets/resources/import/f8/f82872af-8b6e-4c9a-8006-94d8819d50b8.json,,
resources,Prefab/ActivityPanel/kaifuactivity/zhanshencomePre,prefab,cc.Prefab,f8hZ4Quv1JPobLoIRnMFmj,assets/resources/import/f8/f8859e10-bafd-493e-86cb-a084673059a3.json,,
resources,Prefab/RechargePanel/rechargeItemPrefab,prefab,cc.Prefab,f8ixo/JOBLTb3rLaT4hOfE,assets/resources/import/f8/f88b1a3f-24e0-4b4d-bdeb-2da4f884e7c4.json,,
resources,Prefab/MozhuPanel/mzStoryPre,prefab,cc.Prefab,f82F0sgBdF4YBZfckdiHh2,assets/resources/import/f8/f8d85d2c-8017-45e1-8059-7dc91d887876.json,,
resources,Prefab/TreasurePanel/BaptismGiftPre,prefab,cc.Prefab,f9OkO9W2tIu5QMpnx86agF,assets/resources/import/f9/f93a43bd-5b6b-48bb-940c-a67c7ce9a805.json,,
resources,Prefab/JingjiPrefab/wangzhe/wangzhejingcaiRecordPre,prefab,cc.Prefab,f9e+t3v6hNLpO0zuvgm6IJ,assets/resources/import/f9/f97beb77-bfa8-4d2e-93b4-ceebe09ba209.json,,
resources,Prefab/HeroPrefab/105006,prefab,cc.Prefab,fanfuIn8lPNbSLU7krC5x2,assets/resources/import/fa/fa9dfb88-9fc9-4f35-b48b-53b92b0b9c76.json,,
resources,Prefab/HeroPrefab/305009,prefab,cc.Prefab,fa5OfIO6BFfpAtiW9eNvbn,assets/resources/import/fa/fae4e7c8-3ba0-457e-902d-896f5e36f6e7.json,,
resources,Prefab/HeroTeachPre/1/105011,prefab,cc.Prefab,fbQlMdSaRDjryeheFeNirR,assets/resources/import/fb/fb42531d-49a4-438e-bc9e-85e15e362ad1.json,,
resources,Prefab/ActivityPanel/CycleActivity/CycleActivitySingleRechargePre,prefab,cc.Prefab,fbYRMNVRpDjZSjfmIfw+ow,assets/resources/import/fb/fb61130d-551a-438d-94a3-7e621fc3ea30.json,,
resources,Prefab/ShiLuoFanePanel/faneHeroPre,prefab,cc.Prefab,fbpVyiRH9E+Yd2pqVup1h9,assets/resources/import/fb/fba55ca2-447f-44f9-8776-a6a56ea7587d.json,,
resources,Prefab/comPrefab/SkillGridPre,prefab,cc.Prefab,fb1Q8m7ChI65xJnQlBisNf,assets/resources/import/fb/fbd50f26-ec28-48eb-9c49-9d09418ac35f.json,,
resources,Prefab/HeroPanel/HeroShenQiUpgradePre,prefab,cc.Prefab,fb/rwcsMBIc5UMvA0Nqh0K,assets/resources/import/fb/fbfebc1c-b0c0-4873-950c-bc0d0daa1d0a.json,,
resources,Prefab/login/pfLoginPanelPre,prefab,cc.Prefab,fcO5TDwHtOsoJuKtXZYsnn,assets/resources/import/fc/fc3b94c3-c07b-4eb2-826e-2ad5d962c9e7.json,,
resources,Prefab/ShiLuoFanePanel/Builder/builderMonster,prefab,cc.Prefab,fcSErPfWZHz5Qy0vlItokQ,assets/resources/import/fc/fc484acf-7d66-47cf-9432-d2f948b68910.json,,
resources,Prefab/ActivityPanel/YueChuActivity/YueChuXiaofeiPre,prefab,cc.Prefab,fc/78q0rJEqKbxeHd2q59m,assets/resources/import/fc/fcffbf2a-d2b2-44a8-a6f1-787776ab9f66.json,,
resources,Prefab/mainpanel/MainPre,prefab,cc.Prefab,fdd7HSMq1GxL4W7xS8JCPQ,assets/resources/import/fd/fd77b1d2-32ad-46c4-be16-ef14bc2423d0.json,,
resources,Prefab/HeroTeachPre/2/205011,prefab,cc.Prefab,fd/CNy4JZIxrAIfeLbd8BV,assets/resources/import/fd/fdfc2372-e096-48c6-b008-7de2db77c055.json,,
resources,Prefab/HerolhPrefab/203001,prefab,cc.Prefab,feZO5PripKOYA0/2MmBTp2,assets/resources/import/fe/fe64ee4f-ae2a-4a39-8034-ff6326053a76.json,,
resources,Prefab/HeroPanel/HeroBreakthroughPre,prefab,cc.Prefab,fedlowEURCd7u40kqPiCMs,assets/resources/import/fe/fe765a30-1144-4277-bbb8-d24a8f88232c.json,,
resources,Prefab/mapprefabs/2002,prefab,cc.Prefab,ffjB3a/09Mca61Ks2YR12a,assets/resources/import/ff/ff8c1dda-ff4f-4c71-aeb5-2acd98475d9a.json,,
resources,Prefab/rank/RankRewordPanel,prefab,cc.Prefab,fftB5h0NlHd6NfH9mGrObo,assets/resources/import/ff/ffb41e61-d0d9-4777-a35f-1fd986ace6e8.json,,
resources,Prefab/ActivityPanel/changzhuactivity/ActivityMonthCardPre,prefab,cc.Prefab,ffuzGRm/xJQYy8RY1aKaAY,assets/resources/import/ff/ffbb3191-9bfc-4941-8cbc-458d5a29a018.json,,
