category,path,bundle,uuid,import,source_ref_count,source_modules,doc_ref_count
payPanel,Prefab/payPanel/AdvertisingPre,,54qxbjPyZPhrmQ3Dr5RBWd,assets/resources/import/54/54ab16e3-3f26-4f86-b990-dc3af944159d.json,1,AdvertisingPanel,0
payPanel,Prefab/payPanel/BindPre,,29zDgKizpMgoqOpekGdsMw,assets/resources/import/29/29cc380a-8b3a-4c82-8a8e-a5e90676c330.json,1,bindPanel,0
payPanel,Prefab/payPanel/BuyAdvertisingPre,,62k/+vcOFKCIeXBGNIJML6,assets/resources/import/62/6293ffaf-70e1-4a08-8797-04634824c2fa.json,1,BuyAdvertisingPanel,0
payPanel,Prefab/payPanel/EstimatePre,,24lDPi9sRJWqBbZtTaultj,assets/resources/import/24/249433e2-f6c4-495a-a05b-66d4daba5b63.json,1,EstimatePanel,0
payPanel,Prefab/payPanel/LoginPre,,1cKM+wwU5GN6qgyRLkiq2V,assets/resources/import/1c/1c28cfb0-c14e-4637-aaa0-c912e48aad95.json,1,sdkLoginPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivity2Panel,,9cuN/gCP1F6pgflBMztkOZ,assets/resources/import/9c/9cb8dfe0-08fd-45ea-981f-941333b64399.json,1,pvpActivity2Panel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivity3Panel,,45KKhmlOZOk7IkPus/CJjC,assets/resources/import/45/4528a866-94e6-4e93-b224-3eeb3f0898c2.json,1,pvpActivity3Panel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityGift,,9aWWlIpg9GXa5Zi703xKVb,assets/resources/import/9a/9a596948-a60f-465d-ae59-8bbd37c4a55b.json,1,pvpActivityGiftPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityGiftItemPre,,0aunzeo/VB/oEO5vnTBp8f,assets/resources/import/0a/0aba7cde-a3f5-41fe-810e-e6f9d3069f1f.json,0,,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityJobItemPre,,e4i67t1FFLhZK+mynN5R/8,assets/resources/import/e4/e48baeed-d451-4b85-92be-9b29cde51ffc.json,0,,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityJobPanel,,340Pg/GsxKpJfBSTa6ZhsX,assets/resources/import/34/34d0f83f-1acc-4aa4-97c1-4936ba661b17.json,1,pvpActivityJobPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityPanel,,d6RA2tLQhDq7IH1Yv/PXLu,assets/resources/import/d6/d6440dad-2d08-43ab-b207-d58bff3d72ee.json,1,pvpActivityPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityPlayerItemPre,,30K3TodhVHNIQU3zbeiTcH,assets/resources/import/30/302b74e8-7615-4734-8414-df36de893707.json,0,,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityRankItemPre,,8dllIIgbxMb5+LKMrvcaZ7,assets/resources/import/8d/8d965208-81bc-4c6f-9f8b-28caef71a67b.json,0,,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityRankPanel,,08C+oUifZFJqNvit3zJthf,assets/resources/import/08/080bea14-89f6-4526-a36f-8addf326d85f.json,1,pvpActivityRankPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityRankRewordItemPre,,823uXk0EJJl7r+ML+XmN1c,assets/resources/import/82/82dee5e4-d042-4997-bafe-30bf9798dd5c.json,0,,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityRankRewordPanel,,c2kuAPhJpNuLcpSZO08voM,assets/resources/import/c2/c292e00f-849a-4db8-b729-4993b4f2fa0c.json,1,pvpActivityRankRewordPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityShop,,12Ch/KkR1ONbADAE+8zKPS,assets/resources/import/12/120a1fca-911d-4e35-b003-004fbccca3d2.json,1,pvpActivityShopPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityShopBuyPre,,e9KvSgziBH16JciIEkC4m9,assets/resources/import/e9/e92af4a0-ce20-47d7-a25c-8881240b89bd.json,1,pvpActivityShopBuyPanel,0
pvpActivityPanel,Prefab/pvpActivityPanel/pvpActivityShopItemPre,,809mtVJDpO0b25elaao0cH,assets/resources/import/80/80f66b55-243a-4ed1-bdb9-7a569aa34707.json,0,,0
rank,Prefab/rank/LimitRankPre,,88hBVQ+bxD+oS/Uq6/b0X+,assets/resources/import/88/88841550-f9bc-43fa-84bf-52aebf6f45fe.json,1,LimitRankPanel,0
rank,Prefab/rank/RankLeaderPanel,,dc/N7o1P9A6qaRDJtImF2/,assets/resources/import/dc/dcfcdee8-d4ff-40ea-a691-0c9b48985dbf.json,1,RankLeaderPanel,0
rank,Prefab/rank/RankListPanel,,c5e+U15FpMf5iJOQY5ISG4,assets/resources/import/c5/c57be535-e45a-4c7f-9889-3906392121b8.json,1,RankListPanel,0
rank,Prefab/rank/RankPre,,67MeaGQ85C0qKEWdMvEJsi,assets/resources/import/67/6731e686-43ce-42d2-a284-59d32f109b22.json,1,RankPanel,0
rank,Prefab/rank/RankRewordItemPre,,00azpKzTRCg61SOjTJy07d,assets/resources/import/00/006b3a4a-cd34-4283-ad52-3a34c9cb4edd.json,0,,0
rank,Prefab/rank/RankRewordPanel,,fftB5h0NlHd6NfH9mGrObo,assets/resources/import/ff/ffb41e61-d0d9-4777-a35f-1fd986ace6e8.json,1,RankRewordPanel,0
rank,Prefab/rank/RankTypeItemPre,,04tbVvUk9HQIjm9xFyv/2a,assets/resources/import/04/04b5b56f-524f-4740-88e6-f71172bffd9a.json,0,,0
rank,Prefab/rank/RankitemPre,,2aNBhKGGxCKJocnOhJofmA,assets/resources/import/2a/2a34184a-186c-4228-9a1c-9ce849a1f980.json,1,JWSYRankPanel,0
stssActivityPrefab,Prefab/stssActivityPrefab/itemCountPre,,dfED0dcXNON4mmBOesA3WF,assets/resources/import/df/df103d1d-7173-4e37-89a6-04e7ac037585.json,0,,0
stssActivityPrefab,Prefab/stssActivityPrefab/oldgodsgracePre,,6f0+cBZThN4IYWDBp/N1w+,assets/resources/import/6f/6fd3e701-6538-4de0-8616-0c1a7f375c3e.json,1,oldgodsgracePanel,0
stssActivityPrefab,Prefab/stssActivityPrefab/oldgodsgraceentrancePre,,5bDJkUN8xCsZNNyWTPZAIu,assets/resources/import/5b/5b0c9914-37cc-42b1-934d-c964cf64022e.json,1,oldgodsgraceentrancePanel,0
stssActivityPrefab,Prefab/stssActivityPrefab/oldgodsgracepromisePre,,62WXaBixFN5qgcoifTg6yh,assets/resources/import/62/62597681-8b11-4de6-a81c-a227d383aca1.json,1,oldgodsgracepromisePanel,0
stssActivityPrefab,Prefab/stssActivityPrefab/oldgodtrialPre,,dfyUzgZKdMd78mkHKV7J4U,assets/resources/import/df/dfc94ce0-64a7-4c77-bf26-907295ec9e14.json,1,oldgodtrialPanel,0
stssActivityPrefab,Prefab/stssActivityPrefab/promiseGridPre,,2f21EsHmNOmIS/Kui5kg91,assets/resources/import/2f/2fdb512c-1e63-4e98-84bf-2ae8b9920f75.json,0,,0
stssActivityPrefab,Prefab/stssActivityPrefab/trialItemPre,,b6xW0ntSJCj7cv1ss783uc,assets/resources/import/b6/b6c56d27-b522-428f-b72f-d6cb3bf37b9c.json,0,,0
stssActivityPrefab,Prefab/stssActivityPrefab/wishitemPre,,8aVxDG/oNGYo8nMxRUYNyP,assets/resources/import/8a/8a5710c6-fe83-4662-8f27-33145460dc8f.json,1,wishitemPanel,0
yjTreasure,Prefab/yjTreasure/yiShangrenPre,,b00SlXXXVB8bkSn56Enb51,assets/resources/import/b0/b0d12957-5d75-41f1-b912-9f9e849dbe75.json,1,yjShangrenPanel,0
yjTreasure,Prefab/yjTreasure/yjGridItemPre,,0ffbLbUWZDbZf0pZ1UtkRo,assets/resources/import/0f/0f7db2db-5166-436d-97f4-a59d54b64468.json,0,,0
yjTreasure,Prefab/yjTreasure/yjHeroheadItemPre,,181RAS96xNnIPh4urwrfMJ,assets/resources/import/18/18d51012-f7ac-4d9c-83e1-e2eaf0adf309.json,0,,0
yjTreasure,Prefab/yjTreasure/yjRewardItemPre,,38aC1lB6xCEaJOR16/e97d,assets/resources/import/38/38682d65-07ac-4211-a24e-475ebf7bdedd.json,0,,0
yjTreasure,Prefab/yjTreasure/yjRewardallPre,,3aa04Ec/ZFRqiPQz4/GENH,assets/resources/import/3a/3a6b4e04-73f6-4546-a88f-433e3f184347.json,1,yjRewardallPanel,0
yjTreasure,Prefab/yjTreasure/yjShangrenItemPre,,6b70O2EkJOD75EkeRU6o+6,assets/resources/import/6b/6bef43b6-1242-4e0f-be44-91e454ea8fba.json,0,,0
yjTreasure,Prefab/yjTreasure/yjSwrewardItemPre,,30SAumgUZCa5aeUJKV/pBq,assets/resources/import/30/30480ba6-8146-426b-969e-509295fe906a.json,0,,0
yjTreasure,Prefab/yjTreasure/yjSwrewardPre,,924i30I/5BhI6iFWuKTXeR,assets/resources/import/92/92e22df4-23fe-4184-8ea2-156b8a4d7791.json,1,yjSwrewardPanel,0
yjTreasure,Prefab/yjTreasure/yjTanxianAllshopItemPre,,82POlHXm5HXJ5DNgEO3QsY,assets/resources/import/82/823ce947-5e6e-475c-9e43-36010edd0b18.json,0,,0
yjTreasure,Prefab/yjTreasure/yjTanxianAllshopPre,,eesDqfJmtMnKENw6m17f9Y,assets/resources/import/ee/eeb03a9f-266b-4c9c-a10d-c3a9b5edff58.json,1,yjTanxianAllshopPanel,0
yjTreasure,Prefab/yjTreasure/yjTanxianPre,,4dQ7i/i5dKGbaeYTguE05t,assets/resources/import/4d/4d43b8bf-8b97-4a19-b69e-61382e134e6d.json,1,yjTanxianPanel,0
yjTreasure,Prefab/yjTreasure/yjTreasureBoxPre,,6a5sxKTepKBbEUd8/5nPrA,assets/resources/import/6a/6ae6cc4a-4dea-4a05-b114-77cff99cfac0.json,1,yjTreasureBoxPanel,0
yjTreasure,Prefab/yjTreasure/yjTreasureBuffPre,,0at49AzXRHRaOyCTIk25x5,assets/resources/import/0a/0ab78f40-cd74-4745-a3b2-093224db9c79.json,1,yjTreasureBuffPanel,0
yjTreasure,Prefab/yjTreasure/yjTreasureDationePre,,51JAA5vnZGsITqQEHSIrhh,assets/resources/import/51/51240039-be76-46b0-84ea-4041d222b861.json,1,yjTreasureDationePane,0
yjTreasure,Prefab/yjTreasure/yjTreasureDatithreePre,,47BookpYxFJJzIb5f6AtZx,assets/resources/import/47/47068a24-a58c-4524-9cc8-6f97fa02d671.json,1,yjTreasureDatithreePanel,0
yjTreasure,Prefab/yjTreasure/yjTreasureLianjinPre,,b8/ahs21FEwpiJKpxFV3Wr,assets/resources/import/b8/b8fda86c-db51-44c2-9889-2a9c455775ab.json,1,yjTreasureLianjinPanel,0
yjTreasure,Prefab/yjTreasure/yjTreasureMapPre,,88NnrqaqBDmL2La55TWh87,assets/resources/import/88/88367aea-6aa0-4398-bd8b-6b9e535a1f3b.json,1,yjTreasureMapPanel,0
yjTreasure,Prefab/yjTreasure/yjTreasurePre,,06lC8a/zVEB7nIKgwB7rXu,assets/resources/import/06/06942f1a-ff35-4407-b9c8-2a0c01eeb5ee.json,1,yjTreasurePanel,0
yjTreasure,Prefab/yjTreasure/yjstartBattlePre,,39SiF5I7VH2ZzC2LrizeFB,assets/resources/import/39/394a2179-23b5-47d9-9cc2-d8bae2cde141.json,1,yjstartBattlePanel,0
yjTreasure,Prefab/yjTreasure/yjtreasureRankPre,,b8rSeH/8pFB5+DPShQac66,assets/resources/import/b8/b8ad2787-ffca-4507-9f83-3d285069ceba.json,1,yjtreasureRankPanel,0
yjTreasure,Prefab/yjTreasure/yjtreasureRankitemPre,,72t7TfnYhAc5S4GoX4MihT,assets/resources/import/72/72b7b4df-9d88-4073-94b8-1a85f8322853.json,0,,0
yjTreasure,Prefab/yjTreasure/yjuseyaojiPre,,94CwuhTvxKPbZ20JuyGW8M,assets/resources/import/94/940b0ba1-4efc-4a3d-b676-d09bb2196f0c.json,1,yjuseyaojiPanel,0
zhanbu,Prefab/zhanbu/xinyiPre,,efNdXCMw9OzaWr98bSaBoa,assets/resources/import/ef/ef35d5c2-330f-4ecd-a5ab-f7c6d2681a1a.json,1,xinyiPre,0
zhanbu,Prefab/zhanbu/zhanbuGuidePre,,af0RQHyThCcIOVkEE9HSfJ,assets/resources/import/af/afd11407-c938-4270-8395-90413d1d27c9.json,1,ZhanbuGuidePanel,0
zhanbu,Prefab/zhanbu/zhanbuPre,,dc8NJBTShLZpw16Y/aPQey,assets/resources/import/dc/dcf0d241-4d28-4b66-9c35-e98fda3d07b2.json,1,ZhanbuPre,0
