path,name,category,rect_transform_count,game_object_count,startup_score,startup_keywords,sample_node_names,large_rect_count
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_000.prefab,ProfileFrame_000,misc,2,2,0,,ProfileFrame_000|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_001.prefab,ProfileFrame_001,misc,2,2,0,,ProfileFrame_001|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_002.prefab,ProfileFrame_002,misc,2,2,0,,ProfileFrame_002|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_003.prefab,ProfileFrame_003,misc,2,2,0,,ProfileFrame_003|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_004.prefab,ProfileFrame_004,misc,2,2,0,,ProfileFrame_004|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_005.prefab,ProfileFrame_005,misc,2,2,0,,ProfileFrame_005|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_006.prefab,ProfileFrame_006,misc,2,2,0,,ProfileFrame_006|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_007.prefab,ProfileFrame_007,misc,2,2,0,,ProfileFrame_007|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_008.prefab,ProfileFrame_008,misc,2,2,0,,ProfileFrame_008|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_009.prefab,ProfileFrame_009,misc,2,2,0,,ProfileFrame_009|Image,0
Assets/Resources/prefabs/ui/profile/frame/ProfileFrame_Base.prefab,ProfileFrame_Base,misc,2,2,0,,ProfileFrame_Base|Image,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_001.prefab,ProfileIcon_001,misc,2,2,0,,ProfileIcon_001|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_002.prefab,ProfileIcon_002,misc,2,2,0,,ProfileIcon_002|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_003.prefab,ProfileIcon_003,misc,2,2,0,,ProfileIcon_003|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_004.prefab,ProfileIcon_004,misc,2,2,0,,ProfileIcon_004|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_005.prefab,ProfileIcon_005,misc,2,2,0,,ProfileIcon_005|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_006.prefab,ProfileIcon_006,misc,2,2,0,,ProfileIcon_006|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_007.prefab,ProfileIcon_007,misc,2,2,0,,ProfileIcon_007|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Base.prefab,ProfileIcon_Base,misc,2,2,0,,ProfileIcon_Base|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Christmas_001.prefab,ProfileIcon_Christmas_001,misc,2,2,0,,ProfileIcon_Christmas_001|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Christmas_002.prefab,ProfileIcon_Christmas_002,misc,2,2,0,,ProfileIcon_Christmas_002|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Christmas_003.prefab,ProfileIcon_Christmas_003,misc,2,2,0,,ProfileIcon_Christmas_003|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Christmas_004.prefab,ProfileIcon_Christmas_004,misc,2,2,0,,ProfileIcon_Christmas_004|ProfileImg,0
Assets/Resources/prefabs/ui/profile/icon/ProfileIcon_Christmas_005.prefab,ProfileIcon_Christmas_005,misc,2,2,0,,ProfileIcon_Christmas_005|ProfileImg,0
Assets/Resources/prefabs/ui/RefundInfo.prefab,RefundInfo,misc,4,4,0,,RefundInfo|Text (TMP)|Image|Btn,1
Assets/Resources/prefabs/ui/Split_Explain.prefab,Split_Explain,misc,40,49,0,,Split_Explain|BG|Tile|OutLine|OutLine_1|1|1_1|1_2|1_3|1_4|1_5|1_6,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_ApRecharge.prefab,Tutorial_ApRecharge,tutorial,17,17,0,,Tutorial_ApRecharge|BG|Target_UI|TargetBg|Dialogue (1)|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP)|TargetFinger,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_AutoProduce.prefab,Tutorial_AutoProduce,tutorial,22,22,0,,Tutorial_AutoProduce|BG|Target_Block_A|TargetBg|TargetFinger|Finger|Text|Dialogue|UIChatBox|Image|Mask|Char,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_BlockInfo.prefab,Tutorial_BlockInfo,tutorial,58,58,0,,Tutorial_BlockInfo|BG|Target_Block|TargetBg|Target_Block (4)|TargetBg|Target_Block (2)|TargetBg|Target_Block (3)|TargetBg|Target_Block (5)|TargetBg,7
Assets/Resources/prefabs/ui/tutorial/Tutorial_BlockInfo_B.prefab,Tutorial_BlockInfo_B,tutorial,59,59,0,,Tutorial_BlockInfo_B|BG|Target_Block|TargetBg|Target_Block (2)|TargetBg|Target_Block (3)|TargetBg|Target_Block (4)|TargetBg|Target_Block (5)|TargetBg,7
Assets/Resources/prefabs/ui/tutorial/Tutorial_BlockInfo_Fabricate.prefab,Tutorial_BlockInfo_Fabricate,tutorial,18,18,0,,Tutorial_BlockInfo_Fabricate|BG|Target_Block|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP),1
Assets/Resources/prefabs/ui/tutorial/Tutorial_BlockInfo_New.prefab,Tutorial_BlockInfo_New,tutorial,25,25,0,,Tutorial_BlockInfo_New|BG|Target_Block|TargetBg|Target_Block (2)|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_BubbleBlock.prefab,Tutorial_BubbleBlock,tutorial,27,27,0,,Tutorial_BubbleBlock|BG (5)|TargetBg_A|TargetBg_B|BG|TargetFinger|Finger|Dialogue_Part1|TextObject|UIChatBox|Image|Mask,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_Collection.prefab,Tutorial_Collection,tutorial,24,24,0,,Tutorial_Collection|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Dialogue|UIChatBox|Image|Mask,5
Assets/Resources/prefabs/ui/tutorial/Tutorial_Costume.prefab,Tutorial_Costume,tutorial,75,75,1,outgame,Tutorial_Costume|BG (5)|TargetBg_GoOutGame|TargetBg_A|TargetBg_B|TargetBg_C|TargetBg_D|TargetBg_D|TargetBg_E|TargetBg_F|BG|TargetFinger,12
Assets/Resources/prefabs/ui/tutorial/Tutorial_CustomerEpisode.prefab,Tutorial_CustomerEpisode,tutorial,20,20,0,,Tutorial_CustomerEpisode|BG|Target_UI (1)|TargetBg|Target_UI|TargetBg|Target_UI (2)|TargetBg|Dialogue|UIChatBox|Image|Mask,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_CustomerInfo.prefab,Tutorial_CustomerInfo,tutorial,16,16,0,,Tutorial_CustomerInfo|BG|Target_UI|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP)|TargetFinger,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Dormitory.prefab,Tutorial_Dormitory,tutorial,42,42,0,,Tutorial_Dormitory|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Dialogue|UIChatBox,3
Assets/Resources/prefabs/ui/tutorial/Tutorial_EchoArchive.prefab,Tutorial_EchoArchive,tutorial,56,56,0,,Tutorial_EchoArchive|BG|Target_01_MaidBtn|TargetBg|Target_02_MaidNoteBtn|TargetBg|Target_03_Produce|TargetBg|Target_04_InitItem_01|TargetBg|Target_04_InitItem_02|TargetBg,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_GiftInfo.prefab,Tutorial_GiftInfo,tutorial,9,9,0,,Tutorial_GiftInfo|BG|Target_UI_Round|TargetBg|TargetFinger|Finger|Text (TMP)|Btn_Ok|TargetBg,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_InGameRes.prefab,Tutorial_InGameRes,tutorial,2,2,0,,Tutorial_InGameRes|BG,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_InGameTeamFormation.prefab,Tutorial_InGameTeamFormation,tutorial,20,20,0,,Tutorial_InGameTeamFormation|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Inventory.prefab,Tutorial_Inventory,tutorial,26,26,0,,Tutorial_Inventory|BG|Target_UI|TargetBg|Target_Block|TargetBg|Text_PutIn|UIChatBox|Image|Mask|Char|New SkeletonGraphic,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_LevelPass.prefab,Tutorial_LevelPass,tutorial,18,18,0,,Tutorial_LevelPass|BG|Target_Tab|TargetBg|Target_Reward|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidAIChat.prefab,Tutorial_MaidAIChat,tutorial,46,46,0,,Tutorial_MaidAIChat|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI_NewChat|TargetBg_NewChat|Target_UI_FirstMaidCard|TargetBg_FirstMaidCard|Target_UI_SituationCard|TargetBg_SituationCard,6
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidAlbum.prefab,Tutorial_MaidAlbum,tutorial,2,2,0,,Tutorial_MaidAlbum|BG,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidChat.prefab,Tutorial_MaidChat,tutorial,24,24,0,,Tutorial_MaidChat|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Dialogue|UIChatBox|Image|Mask,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidGift.prefab,Tutorial_MaidGift,tutorial,54,54,0,,Tutorial_MaidGift|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg (1)|Target_UI (4)|TargetBg,9
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidLobby.prefab,Tutorial_MaidLobby,tutorial,15,15,1,lobby,Tutorial_MaidLobby|BG|Target_UI|TargetBg|Dialogue (1)|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP)|TargetFinger,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidNote.prefab,Tutorial_MaidNote,tutorial,58,58,0,,Tutorial_MaidNote|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Target_UI (4)|TargetBg,5
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidSkill.prefab,Tutorial_MaidSkill,tutorial,35,35,0,,Tutorial_MaidSkill|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg (1)|Dialogue|UIChatBox,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_MaidTeamformation.prefab,Tutorial_MaidTeamformation,tutorial,46,46,0,,Tutorial_MaidTeamformation|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Target_UI (4)|TargetBg,3
Assets/Resources/prefabs/ui/tutorial/Tutorial_MemoryCardCollection.prefab,Tutorial_MemoryCardCollection,tutorial,32,32,0,,Tutorial_MemoryCardCollection|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Target_UI (4)|TargetBg,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_MemoryCardShop.prefab,Tutorial_MemoryCardShop,tutorial,24,24,0,,Tutorial_MemoryCardShop|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Dialogue|UIChatBox|Image|Mask,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_A.prefab,Tutorial_Merge_A,tutorial,18,18,0,,Tutorial_Merge_A|BG|Target_Block_A|TargetBg|Target_Block_B|TargetBg|TargetFinger|Finger|Text|Dialogue|UIChatBox|Image,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_B.prefab,Tutorial_Merge_B,tutorial,9,9,0,,Tutorial_Merge_B|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_B_B.prefab,Tutorial_Merge_B_B,tutorial,18,18,0,,Tutorial_Merge_B_B|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger|Text|Dialogue|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_C.prefab,Tutorial_Merge_C,tutorial,18,18,0,,Tutorial_Merge_C|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger|Text|Dialogue|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_C_B.prefab,Tutorial_Merge_C_B,tutorial,18,18,0,,Tutorial_Merge_C_B|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger|Text|Dialogue|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_D.prefab,Tutorial_Merge_D,tutorial,9,9,0,,Tutorial_Merge_D|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_Merge_E.prefab,Tutorial_Merge_E,tutorial,9,9,0,,Tutorial_Merge_E|BG (5)|Target_Block_A|TargetBg|Target_Block_B|TargetBg|BG|TargetFinger|Finger,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_NewEvent.prefab,Tutorial_NewEvent,tutorial,18,18,0,,Tutorial_NewEvent|BG|Target_UI_Round|TargetBg|Target_UI|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Produce.prefab,Tutorial_Produce,tutorial,17,17,0,,Tutorial_Produce|BG (1)|Target_Block|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP),1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Produce_B.prefab,Tutorial_Produce_B,tutorial,17,17,0,,Tutorial_Produce_B|BG (1)|Target_Block|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP),1
Assets/Resources/prefabs/ui/tutorial/Tutorial_QuestInfoCheck.prefab,Tutorial_QuestInfoCheck,tutorial,55,55,0,,Tutorial_QuestInfoCheck|BG|TargetBg_A|TargetBg_B|TargetBG_C|TargetBg_C|TargetBG_C (1)|TargetBg_C|TargetBG_C (2)|TargetBg_C|TargetFinger|Finger,12
Assets/Resources/prefabs/ui/tutorial/Tutorial_RandomRequest.prefab,Tutorial_RandomRequest,tutorial,20,20,0,,Tutorial_RandomRequest|BG|Target_Request|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP)|Dialogue (1),2
Assets/Resources/prefabs/ui/tutorial/Tutorial_Remodeling.prefab,Tutorial_Remodeling,tutorial,64,64,0,,Tutorial_Remodeling|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Target_UI (4)|TargetBg,8
Assets/Resources/prefabs/ui/tutorial/Tutorial_Remodeling02.prefab,Tutorial_Remodeling02,tutorial,49,49,0,,Tutorial_Remodeling02|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Dialogue|UIChatBox,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_A_A.prefab,Tutorial_RequestComplete_A_A,tutorial,17,17,0,,Tutorial_RequestComplete_A_A|BG|Target_Request|TargetBg|TargetFinger|Finger|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_A_B.prefab,Tutorial_RequestComplete_A_B,tutorial,45,45,0,,Tutorial_RequestComplete_A_B|BG|TargetBg_A|TargetBg_B|TargetBg_C|TargetBg_D|TargetBg_B (1)|TargetFinger|Finger|Dialogue|TextObject_A|UIChatBox,8
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_A_C.prefab,Tutorial_RequestComplete_A_C,tutorial,20,20,0,,Tutorial_RequestComplete_A_C|BG|TargetBg_A|TargetBg_B|TargetFinger|Finger|Dialogue|TextObject|UIChatBox|Image|Mask|Char,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_B_A.prefab,Tutorial_RequestComplete_B_A,tutorial,18,18,0,,'Tutorial_RequestComplete_B_A '|BG (5)|Target_Request|TargetBg|BG|TargetFinger|Finger|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_B_B.prefab,Tutorial_RequestComplete_B_B,tutorial,24,24,0,,Tutorial_RequestComplete_B_B|BG (5)|TargetBg_A|TargetBg_B|TargetBg_C|BG|TargetFinger|Finger|Dialogue|Text|UIChatBox|Image,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_B_C.prefab,Tutorial_RequestComplete_B_C,tutorial,20,20,0,,Tutorial_RequestComplete_B_C|BG (5)|TargetBg_A|TargetBg_B|BG|TargetFinger|Finger|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_C_A.prefab,Tutorial_RequestComplete_C_A,tutorial,21,21,0,,Tutorial_RequestComplete_C_A|BG (5)|Target_Request|TargetBg|BG|TargetFinger|Finger|Dialogue|ChatBox|Char|Text (TMP)|UIChatBox,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_C_B.prefab,Tutorial_RequestComplete_C_B,tutorial,24,24,0,,Tutorial_RequestComplete_C_B|BG (5)|TargetBg_A|TargetBg_B|TargetBg_C|BG|TargetFinger|Finger|Dialogue|TextObject|UIChatBox|Image,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestComplete_C_C.prefab,Tutorial_RequestComplete_C_C,tutorial,20,20,0,,Tutorial_RequestComplete_C_C|BG (5)|TargetBg_A|TargetBg_B|BG|TargetFinger|Finger|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestStart_A.prefab,Tutorial_RequestStart_A,tutorial,33,33,0,,Tutorial_RequestStart_A|BG|TargetBg_A|TargetBg_B|TargetFinger|Finger|Dialogue|TextObject_A|UIChatBox|CharPos|New SkeletonGraphic|BG,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestStart_B.prefab,Tutorial_RequestStart_B,tutorial,13,13,0,,Tutorial_RequestStart_B|BG (5)|TargetBg_A|TargetBg_B|BG|TargetFinger|Finger|Btn_Request_Complete|TargetBg|Btn_Request_Complete (1)|TargetBg|Target_Request (1),0
Assets/Resources/prefabs/ui/tutorial/Tutorial_RequestStart_C.prefab,Tutorial_RequestStart_C,tutorial,20,20,0,,Tutorial_RequestStart_C|BG (5)|TargetBg_A|TargetBg_B|BG|TargetFinger|Finger|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_ResetCoolTime.prefab,Tutorial_ResetCoolTime,tutorial,32,32,0,,Tutorial_ResetCoolTime|BG|Target_UI|TargetBg|Btn_Block|TargetBg|Btn_UI|TargetBg|TargetFinger|Target|Finger|Text,3
Assets/Resources/prefabs/ui/tutorial/Tutorial_Resycle.prefab,Tutorial_Resycle,tutorial,17,17,0,,Tutorial_Resycle|BG (1)|Target_UI|TargetBg|BG|TargetFinger|Target|Finger|Btn_Block|TargetBg|Text|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RewardBlock.prefab,Tutorial_RewardBlock,tutorial,17,17,0,,Tutorial_RewardBlock|BG|Target_UI|TargetBg|TargetFinger|Target|Finger|Text (TMP)|Btn_Block|TargetBg|Text|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_RewardBlock_B.prefab,Tutorial_RewardBlock_B,tutorial,11,11,0,,Tutorial_RewardBlock_B|BG (2)|Target_UI|TargetBg|BG|TargetFinger|Target|Finger|Btn_Block|TargetBg|Text,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_RewardBlock_C.prefab,Tutorial_RewardBlock_C,tutorial,11,11,0,,Tutorial_RewardBlock_C|BG (2)|Target_UI|TargetBg|BG|TargetFinger|Target|Finger|Btn_Block|TargetBg|Text,0
Assets/Resources/prefabs/ui/tutorial/Tutorial_RewardBlock_RandBox.prefab,Tutorial_RewardBlock_RandBox,tutorial,24,24,0,,Tutorial_RewardBlock_RandBox|BG (2)|Target_UI|TargetBg|BG|TargetFinger|Target|Finger|Btn_Block|TargetBg|Text|UIChatBox,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_SchoolUniform.prefab,Tutorial_SchoolUniform,tutorial,18,18,0,,Tutorial_SchoolUniform|Block_UI|TargetBg|AP_UI|TargetBg|Info_UI|TargetBg (1)|Btn_All|TargetBg|Btn_Info|TargetBg|Text,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Sell.prefab,Tutorial_Sell,tutorial,19,19,0,,Tutorial_Sell|BG (1)|Target_UI|TargetBg|Target_UI_B|TargetBg|BG|TargetFinger|Target|Finger|Btn_Block|TargetBg,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_Shop.prefab,Tutorial_Shop,tutorial,20,20,0,,Tutorial_Shop|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic,4
Assets/Resources/prefabs/ui/tutorial/Tutorial_StoryReplay.prefab,Tutorial_StoryReplay,tutorial,26,26,1,story,Tutorial_StoryReplay|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Dialogue|UIChatBox,1
Assets/Resources/prefabs/ui/tutorial/Tutorial_TreasureSand.prefab,Tutorial_TreasureSand,tutorial,28,28,0,,Tutorial_TreasureSand|BG|Target_Tab|TargetBg|Target_Reward|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char,2
Assets/Resources/prefabs/ui/tutorial/Tutorial_UserProfile.prefab,Tutorial_UserProfile,tutorial,44,44,0,,Tutorial_UserProfile|BG|Target_UI|TargetBg|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Target_UI (3)|TargetBg|Dialogue|UIChatBox,7
Assets/Resources/prefabs/ui/tutorial/Tutorial_WorkLog.prefab,Tutorial_WorkLog,tutorial,18,18,0,,Tutorial_WorkLog|BG|Target_Tab|TargetBg|Target_Reward|TargetBg|Text|Dialogue|UIChatBox|Image|Mask|Char,1
Assets/Resources/prefabs/ui/tutorial/UIChatBox.prefab,UIChatBox,tutorial,6,6,0,,UIChatBox|Image|Mask|Char|New SkeletonGraphic|Text (TMP),1
Assets/Resources/prefabs/ui/tutorial/UITutorial_SeriouslyMerge.prefab,UITutorial_SeriouslyMerge,tutorial,20,20,0,,UITutorial_SeriouslyMerge|BG|Target_UI (1)|TargetBg|Target_UI (2)|TargetBg|Dialogue|UIChatBox|Image|Mask|Char|New SkeletonGraphic,1
Assets/Resources/prefabs/ui/UIAdsRemoveFreeEventTag.prefab,UIAdsRemoveFreeEventTag,screen_or_manager,5,5,0,,UIAdsRemoveFreeEventTag|Content|Icon (1)|Image|Text (TMP) (1),0
Assets/Resources/prefabs/ui/UIBalloons.prefab,UIBalloons,screen_or_manager,7,7,0,,UIBalloons|TweenUpDown|TweenLeftRight|TweenRotation|Balloons|BalloonsTransform|Line,0
Assets/Resources/prefabs/ui/UIButtonCover.prefab,UIButtonCover,screen_or_manager,2,2,1,loading,UIButtonCover|LoadingImage,0
Assets/Resources/prefabs/ui/UIFurnitureQuest.prefab,UIFurnitureQuest,screen_or_manager,20,21,0,,UIFurnitureQuest|Button|chaMask|RawImage|chaImg|Image (2)|Image|Image|Image (1)|Image (2)|Image (1)|Image (1),0
Assets/Resources/prefabs/ui/UILoading.prefab,UILoading,screen_or_manager,65,65,1,loading,UILoading|Loading_Type|BG_Base|BG|BG_Event|HalloweenBG|White|Ch|1|2|3|LogoArea,7
Assets/Resources/prefabs/ui/UILobbyUIOn.prefab,UILobbyUIOn,screen_or_manager,3,3,1,lobby,UILobbyUIOn|UIOnBtn|Icon,0
Assets/Resources/prefabs/ui/UIMaidLD.prefab,UIMaidLD,screen_or_manager,12,12,0,,UIMaidLD|Dim|SpinePosTarget_Normal|SpinePosTarget_Interaction|SpinePos|Npc_Dialog|Icon_Dialog|Tail|Text_Dialog|Btn_ToNormal|Btn_ToInteraction|Btn_InteractionArea,0
Assets/Resources/prefabs/ui/UIMaidLobby.prefab,UIMaidLobby,screen_or_manager,10,10,1,lobby,UIMaidLobby|BG|White|SpinePos|Gradient|Npc_Dialog|Icon_Dialog|Tail|Text_Dialog|DialogBtn,1
Assets/Resources/prefabs/ui/UIMaidLobbyLoading.prefab,UIMaidLobbyLoading,screen_or_manager,86,86,2,loading|lobby,UIMaidLobbyLoading|GameObject|Image_00|0|Deco|Deco_1|Deco_2|Image_01|1|Deco|Deco_1|Deco_2,12
Assets/Resources/prefabs/ui/UIManager.prefab,UIManager,screen_or_manager,3754,3900,6,loading|lobby|outgame|manager|scene|story,Canvas|SafeArea|UIOutGame|UIOutGame|FurnitureQuest|UIMaidLD|Dim|SpinePosTarget_Normal|SpinePosTarget_Interaction|SpinePos|Npc_Dialog|Icon_Dialog,12
Assets/Resources/prefabs/ui/UINpcDialog.prefab,UINpcDialog,screen_or_manager,5,5,0,,UINpcDialog|Npc_Dialog|Icon_Dialog|Image|Text_Dialog,0
Assets/Resources/prefabs/ui/UIOutGame.prefab,UIOutGame,screen_or_manager,26,26,2,lobby|outgame,UIOutGame|UIOutGame|FurnitureQuest|UIMaidLD|Dim|SpinePosTarget_Normal|SpinePosTarget_Interaction|SpinePos|Npc_Dialog|Icon_Dialog|Tail|Text_Dialog,0
Assets/Resources/prefabs/ui/UIPopupManager.prefab,UIPopupManager,popup,6,6,1,manager,UIPopupManager|Normal|Priority_Low|Priority_High|Effect|Always,0
Assets/Resources/prefabs/ui/UIRewardBlockGet.prefab,UIRewardBlockGet,screen_or_manager,43,63,1,outgame,UIRewardBlockGet|Normal|Btn|Img|UFX_BtnPang|UFX_BtnPang|Item|Amount|Amount|BM|Btn|Img,0
Assets/Resources/prefabs/ui/UIRewardCover.prefab,UIRewardCover,screen_or_manager,2,2,1,loading,UIRewardCover|LoadingImage,0
Assets/Resources/prefabs/ui/UIRewardinfo_BubbleType.prefab,UIRewardinfo_BubbleType,screen_or_manager,102,107,0,,UIRewardinfo_BubbleType|BG|Bubble|Tail|Image (1)|Image|Icon_Dialog|Scroll View|Viewport|Content|UIListItem_RewardItem|Coupon_ FinalReward,1
Assets/Resources/prefabs/ui/uiroot/UI_FabricateInfo.prefab,UI_FabricateInfo,screen_or_manager,8,8,0,,UI_FabricateInfo|BG|Icon_Dialog|Tail|InitBlockState|Image|NotInitBlockState|Image,0
