source_type,source_name,source_path,node_path,layout_kind,anchor_min,anchor_max,anchored_position,size_delta,children_count
scene,Game,Assets/Scenes/Game.unity,UIStory/StoryGroup/StoryUICanvas/SafeArea/Title/Text_Title,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 800.0, ""y"": 200.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/SafeArea/UIInGame/Request/SkillInfo/Main/Viewport/MemoryArea/Skill_2/UIListItem_TeamFormation_MemoryCardSlot/Button,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 340.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/SafeArea/UIInGame/Request/SkillInfo/Main/Viewport/MemoryArea/Skill_3/UIListItem_TeamFormation_MemoryCardSlot/Button,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 340.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/SafeArea/UIInGame/Request/SkillInfo/Main/Viewport/MemoryArea/Skill_1/UIListItem_TeamFormation_MemoryCardSlot/Button,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 340.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardCollection/Target_UI (2)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 330.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_Remodeling02/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": -60.0}","{""x"": 320.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_CustomerEpisode/Target_UI (2)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 320.0, ""y"": 450.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardCollection/Btn_Ok (4)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 500.0, ""y"": 260.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RandomRequest/Target_Request/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 20.0}","{""x"": 350.0, ""y"": 350.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/UITutorial_SeriouslyMerge/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 400.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_ApRecharge/Btn_Recharge/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 550.0, ""y"": 200.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MultipleQuest/Target_Request/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 95.0}","{""x"": 300.0, ""y"": 350.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidTeamformation/Target_UI (3)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 320.0, ""y"": 320.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidGift/Target_UI (6)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 500.0, ""y"": 200.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/-------------------------------/Tutorial_QuestInfoCheck/TargetBG_C (1),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 320.0}","{""x"": 900.0, ""y"": 100.0}",1
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/-------------------------------/Tutorial_QuestInfoCheck/TargetBG_C,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 320.0}","{""x"": 900.0, ""y"": 100.0}",1
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/-------------------------------/Tutorial_QuestInfoCheck/TargetBG_C (2),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 320.0}","{""x"": 900.0, ""y"": 100.0}",1
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidTeamformation/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 300.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RequestComplete_A_A/Target_Request (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": -50.0, ""y"": 0.0}","{""x"": 450.0, ""y"": 200.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_Inventory/Target_UI/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 300.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_Remodeling/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 300.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidNote/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 300.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardCollection/Target_UI (3)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 250.0, ""y"": 350.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/-------------------------------/Tutorial_QuestInfoCheck/TargetBG_C/TargetBg_C,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": -14.0}","{""x"": 860.0, ""y"": 100.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_UserProfile/Btn_Ok (3)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 65.0, ""y"": 0.0}","{""x"": 420.0, ""y"": 200.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RequestStart_A/Dialogue/TextObject_A/UIChatBox/BG,full_stretch,"{""x"": 0.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 1.0}","{""x"": 0.0, ""y"": -100.0}","{""x"": 400.0, ""y"": 200.0}",3
scene,Game,Assets/Scenes/Game.unity,UIStory/StoryGroup/StoryUICanvas/SafeArea/UIListitem_StoryDialog/NPCDialog/Dialog/Bg,full_stretch,"{""x"": 0.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 1.0}","{""x"": 0.0, ""y"": -100.0}","{""x"": 400.0, ""y"": 200.0}",3
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RequestStart_A/Dialogue/TextObject_B/UIChatBox/BG,full_stretch,"{""x"": 0.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 1.0}","{""x"": 0.0, ""y"": -100.0}","{""x"": 400.0, ""y"": 200.0}",1
scene,Game,Assets/Scenes/Game.unity,BGCanvas/SafeArea/BG_Bar/BG_Top,mixed,"{""x"": 0.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 400.0, ""y"": 200.0}",1
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidGift/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 280.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidSkill/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 280.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidGift/Target_UI (3)/TargetBg (1),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 280.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RequestComplete_A_C/Btn_Request_Complete (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 430.0, ""y"": 180.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_Costume/TargetBg_E,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 50.0}","{""x"": 220.0, ""y"": 350.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardShop/Target_UI (2)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 420.0, ""y"": 180.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_Costume/TargetBg_F,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 50.0}","{""x"": 420.0, ""y"": 180.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_NewEvent/Target_UI_Round/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 500.0, ""y"": 150.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidAIChat/Target_UI_CreateButton/TargetBg_CreateButton,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 486.0, ""y"": 153.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/SafeArea/UIOutGame/UIOutGame/InGameBtn,fixed_anchor,"{""x"": 1.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 0.0}","{""x"": -30.0, ""y"": 20.0}","{""x"": 300.0, ""y"": 246.0}",1
scene,Game,Assets/Scenes/Game.unity,Canvas/SafeArea/UIOutGame/UIOutGame/InGameBtn/InGame,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 300.0, ""y"": 246.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_RequestComplete_A_C/TargetBg_B,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 50.0}","{""x"": 430.0, ""y"": 170.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardCollection/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MemoryCardShop/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidAIChat/Btn_Ok (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidChat/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidSkill/Btn_Ok (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_StoryReplay/Btn_Ok (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_MaidChat/Btn_Ok (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Game,Assets/Scenes/Game.unity,Canvas/TutorialManager/New/Tutorial_StoryReplay/Target_UI (1)/TargetBg,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 260.0, ""y"": 280.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Loading_Type/BG_Base/HalloweenBG,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 660.0, ""y"": 300.0}","{""x"": 3072.0, ""y"": 2048.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Loading_Type/BG_Base,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 2048.0, ""y"": 2048.0}",3
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Loading_Type/BG_Base/BG,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 2048.0, ""y"": 2048.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Loading_Type/BG_Base/BG_Event,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 2048.0, ""y"": 2048.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar,fixed_anchor,"{""x"": 0.5, ""y"": 0.0}","{""x"": 0.5, ""y"": 0.0}","{""x"": 0.0, ""y"": 300.0}","{""x"": 670.0, ""y"": 50.0}",5
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}",7
scene,Reload,Assets/Scenes/Reload.unity,Canvas,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}",2
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Loading_Type,full_stretch,"{""x"": 0.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_JP,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -280.0}","{""x"": 512.0, ""y"": 512.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_KR,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -280.0}","{""x"": 512.0, ""y"": 512.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_CHS,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -280.0}","{""x"": 512.0, ""y"": 512.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_EN,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -280.0}","{""x"": 512.0, ""y"": 512.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_CH,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -280.0}","{""x"": 512.0, ""y"": 512.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_JP/SkeletonGraphic (MaidCafe_Logo_Jp),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 176.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_CH/SkeletonGraphic (MaidCafe_Logo_CH),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 176.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_KR/SkeletonGraphic (MugeMaidcafe Logo),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/LogoImage,fixed_anchor,"{""x"": 0.0, ""y"": 1.0}","{""x"": 0.0, ""y"": 1.0}","{""x"": 50.0, ""y"": -24.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_EN/SkeletonGraphic (MaidCafe_Logo_Eg),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 176.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LogoArea/Logo_CHS/SkeletonGraphic (MaidCafe_Logo_CH),fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 176.0}","{""x"": 512.0, ""y"": 512.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Text,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": -79.0}","{""x"": 1020.32, ""y"": 60.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Text,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 134.0}","{""x"": 1020.32, ""y"": 60.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Ver (1),fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 30.0, ""y"": 30.0}","{""x"": 500.0, ""y"": 60.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Ver,fixed_anchor,"{""x"": 1.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 0.0}","{""x"": -30.0, ""y"": 30.0}","{""x"": 500.0, ""y"": 60.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 665.0, ""y"": 45.0}",23
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Btn_ContactUs,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 30.0, ""y"": 90.0}","{""x"": 240.0, ""y"": 80.0}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Ch/3,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": -330.0, ""y"": 0.0}","{""x"": 100.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Handle Slide Area/Handle/New SkeletonGraphic,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 15.0}","{""x"": 100.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Ch/2,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 0.0, ""y"": 0.0}","{""x"": 100.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/Ch/1,fixed_anchor,"{""x"": 0.5, ""y"": 0.5}","{""x"": 0.5, ""y"": 0.5}","{""x"": 300.0, ""y"": 0.0}","{""x"": 100.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Handle Slide Area/Handle,mixed,"{""x"": 1.0, ""y"": 0.0}","{""x"": 1.0, ""y"": 1.0}","{""x"": -30.0, ""y"": 57.5}","{""x"": 100.0, ""y"": 15.000004}",1
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_15,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_16,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_13,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_7,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_11,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_21,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_6,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_12,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_19,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_9,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
scene,Reload,Assets/Scenes/Reload.unity,Canvas/UILoading/LoadingBar/Fill Area/Image/Image_4,fixed_anchor,"{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 0.0, ""y"": 0.0}","{""x"": 15.0, ""y"": 100.0}",0
