id,category_name,sub_category_name,group_name,block_type,level,block_tier,production_diff,block_name,block_image,tail_raw_hex,tail_size,record_offset,source_file
100801103,Event,Event,Event,14,3,0,52,BlockName_Spoon,Event_Block_Spoon_03,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000400000003000000070000000000000000000000000000000000000000000000000000000000000001000000,120,115644,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100801104,Event,Event,Event,14,4,0,70,BlockName_Spoon,Event_Block_Spoon_04,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000030000000f0000000000000000000000000000000000000000000000000000000000000001000000,120,115864,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100801105,Event,Event,Event,14,5,0,87,BlockName_Spoon,Event_Block_Spoon_05,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000400000003000000200000000000000000000000000000000000000000000000000000000000000001000000,120,116084,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100210101,Event,HalloweenBasket,HalloweenBasket,1,1,1,0,BlockName_Halloween_Basket,Event_Halloween_Basket_Produce_1,000000000000000000000000100000000807000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000020000000000000001000000,120,116304,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100210102,Event,HalloweenBasket,HalloweenBasket,1,2,1,0,BlockName_Halloween_Basket,Event_Halloween_Basket_Produce_2,000000000000000000000000180000000807000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000020000000000000001000000,120,116564,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100910101,Event,HalloweenBasket,HalloweenCandy,14,1,0,17,BlockName_Halloween_Candy,Event_Halloween_Candy1_1,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000070000000100000000000000cdcc4c3d000000000000000000000000000000000000000001000000,120,116824,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100910102,Event,HalloweenBasket,HalloweenCandy,14,2,0,35,BlockName_Halloween_Candy,Event_Halloween_Candy1_2,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000070000000700000000000000cdcc4c3d000000000000000000000000000000000000000001000000,120,117076,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100910103,Event,HalloweenBasket,HalloweenCandy,14,3,0,52,BlockName_Halloween_Candy,Event_Halloween_Candy1_3,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000070000002500000000000000cdcc4c3d000000000000000000000000000000000000000001000000,120,117328,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100910104,Event,HalloweenBasket,HalloweenCandy,14,4,0,70,BlockName_Halloween_Candy,Event_Halloween_Candy1_4,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000070000004b00000000000000cdcc4c3d000000000000000000000000000000000000000001000000,120,117580,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100910105,Event,HalloweenBasket,HalloweenCandy,14,5,0,87,BlockName_Halloween_Candy,Event_Halloween_Candy1_5,0000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000004000000070000009600000000000000cdcc4c3d000000000000000000000000000000000000000001000000,120,117832,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100113101,Event,MarkerPenSetB,MarkerPenSetB,1,1,1,0,BlockName_MarkerPenSet,Event_Webtoon_Produce_01,0000000000000000000000000c0000000807000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000020000000000000000000000,120,118084,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213101,Event,MarkerPenSetB,MarkerPen,0,1,1,18,BlockName_MarkerWPenRed,Event_Webtoon_01,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,118332,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213102,Event,MarkerPenSetB,MarkerPen,0,2,1,42,BlockName_MarkerWPenYellow,Event_Webtoon_02,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,118568,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213103,Event,MarkerPenSetB,MarkerPen,0,3,1,94,BlockName_MarkerWPenGreen,Event_Webtoon_03,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,118808,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213104,Event,MarkerPenSetB,MarkerPen,0,4,1,176,BlockName_MarkerWPenBlue,Event_Webtoon_04,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,119048,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213105,Event,MarkerPenSetB,MarkerPen,0,5,1,306,BlockName_MarkerWPenPurple,Event_Webtoon_05,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,119284,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213106,Event,MarkerPenSetB,MarkerPen,0,6,1,18,BlockName_MarkerBPenRed,Event_Webtoon_06,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,119524,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213107,Event,MarkerPenSetB,MarkerPen,0,7,1,42,BlockName_MarkerBPenYellow,Event_Webtoon_07,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,119760,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213108,Event,MarkerPenSetB,MarkerPen,0,8,1,94,BlockName_MarkerBPenGreen,Event_Webtoon_08,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,120000,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213109,Event,MarkerPenSetB,MarkerPen,0,9,1,176,BlockName_MarkerBPenBlue,Event_Webtoon_09,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,120240,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100213110,Event,MarkerPenSetB,MarkerPen,0,10,1,306,BlockName_MarkerBPenPurple,Event_Webtoon_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,120476,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100114101,Event,PaintPaletteB,PaintPaletteB,1,1,1,0,BlockName_PaintPalette,Event_Webtoon2_Produce_02,000000000000000000000000110000000807000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,120,120716,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214101,Event,PaintPaletteB,PaintB,0,1,1,18,BlockName_PaintRed,Event_Webtoon2_01,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,120968,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214102,Event,PaintPaletteB,PaintB,0,2,1,42,BlockName_PaintYellow,Event_Webtoon2_02,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,121200,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214103,Event,PaintPaletteB,PaintB,0,3,1,94,BlockName_PaintGreen,Event_Webtoon2_03,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,121436,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214104,Event,PaintPaletteB,PaintB,0,4,1,176,BlockName_PaintBlue,Event_Webtoon2_04,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,121668,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214105,Event,PaintPaletteB,PaintB,0,5,1,306,BlockName_PaintPurple,Event_Webtoon2_05,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,121900,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214106,Event,PaintPaletteB,PaintB,0,6,1,18,BlockName_PaintTubeRed,Event_Webtoon2_06,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,122136,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214107,Event,PaintPaletteB,PaintB,0,7,1,42,BlockName_PaintTubeYellow,Event_Webtoon2_07,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,122372,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214108,Event,PaintPaletteB,PaintB,0,8,1,94,BlockName_PaintTubeGreen,Event_Webtoon2_08,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,122612,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214109,Event,PaintPaletteB,PaintB,0,9,1,176,BlockName_PaintTubeBlue,Event_Webtoon2_09,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,122848,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
100214110,Event,PaintPaletteB,PaintB,0,10,1,306,BlockName_PaintTubePurple,Event_Webtoon2_10,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000cdcc4c3d000000000000000000000000000000000000000001000000,120,123084,reverse-output\assets\assetstudio-cli-data-all-raw\MonoBehaviour\Table_Block.dat
