"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"1077796","class","BigQueryClientImpl.","16792","private sealed class BigQueryClientImpl.<>c // TypeDefIndex: 16792"
"1077816","struct","BigQueryClientImpl.","16793","private struct BigQueryClientImpl.<InsertRowsAsync>d__75 : IAsyncStateMachine // TypeDefIndex: 16793"
"1077840","class","BigQueryClientImpl","16794","public sealed class BigQueryClientImpl : BigQueryClient // TypeDefIndex: 16794"
"1077892","class","BigQueryGeography","16795","public sealed class BigQueryGeography : IEquatable<BigQueryGeography> // TypeDefIndex: 16795"
"1077914","class","BigQueryInsertResults.","16796","private sealed class BigQueryInsertResults.<>c // TypeDefIndex: 16796"
"1077946","class","BigQueryInsertResults.","16797","private sealed class BigQueryInsertResults.<>c__DisplayClass13_0 // TypeDefIndex: 16797"
"1077966","class","BigQueryInsertResults","16798","public sealed class BigQueryInsertResults // TypeDefIndex: 16798"
"1078012","class","BigQueryInsertRow.","16799","private sealed class BigQueryInsertRow.<>c // TypeDefIndex: 16799"
"1078039","class","BigQueryInsertRow.","16800","private sealed class BigQueryInsertRow.<>c__DisplayClass21_0 // TypeDefIndex: 16800"
"1078055","class","BigQueryInsertRow","16801","public sealed class BigQueryInsertRow : IEnumerable // TypeDefIndex: 16801"
"1078110","class","BigQueryInsertRowErrors.","16802","private sealed class BigQueryInsertRowErrors.<>c // TypeDefIndex: 16802"
"1078142","class","BigQueryInsertRowErrors.","16803","private sealed class BigQueryInsertRowErrors.<>c__DisplayClass8_0 // TypeDefIndex: 16803"
"1078157","class","BigQueryInsertRowErrors","16804","public sealed class BigQueryInsertRowErrors : IEnumerable<SingleError>, IEnumerable // TypeDefIndex: 16804"
"1078183","enum","BigQueryInsertStatus","16805","public enum BigQueryInsertStatus // TypeDefIndex: 16805"
"1078193","struct","BigQueryNumeric","16806","public struct BigQueryNumeric : IEquatable<BigQueryNumeric>, IComparable<BigQueryNumeric>, IComparable // TypeDefIndex: 16806"
"1078235","class","InsertOptions","16807","public sealed class InsertOptions // TypeDefIndex: 16807"
"1078283","class","NumericType.Parameters","16808","private sealed class NumericType.Parameters // TypeDefIndex: 16808"
"1078325","class","NumericType.","16809","private sealed class NumericType.<>c // TypeDefIndex: 16809"
"1078343","class","NumericType","16810","internal sealed class NumericType // TypeDefIndex: 16810"
"1078418","class","NumericValue.","16811","private sealed class NumericValue.<>c // TypeDefIndex: 16811"
"1078437","struct","NumericValue","16812","internal struct NumericValue : IEquatable<NumericValue>, IComparable<NumericValue>, IComparable // TypeDefIndex: 16812"
"1078485","class","RetryHandler.","16813","private sealed class RetryHandler.<>c // TypeDefIndex: 16813"
"1078505","struct","RetryHandler.","16814","private struct RetryHandler.<HandleResponseAsync>d__5 : IAsyncStateMachine // TypeDefIndex: 16814"
"1078526","struct","RetryHandler.","16815","private struct RetryHandler.<IsRetriableResponse>d__4 : IAsyncStateMachine // TypeDefIndex: 16815"
"1078545","class","RetryHandler","16816","internal sealed class RetryHandler : IHttpUnsuccessfulResponseHandler // TypeDefIndex: 16816"
"1078580","class","TableSchemaBuilder","16817","public sealed class TableSchemaBuilder // TypeDefIndex: 16817"
"1078596","struct","ContactPoint","16819","public struct ContactPoint // TypeDefIndex: 16819"
"1078620","class","Collision","16820","public class Collision // TypeDefIndex: 16820"
"1078663","enum","ForceMode","16821","public enum ForceMode // TypeDefIndex: 16821"
"1078674","struct","JointLimits","16822","public struct JointLimits // TypeDefIndex: 16822"
"1078705","class","BoxCollider","16823","public class BoxCollider : Collider // TypeDefIndex: 16823"
"1078727","enum","CollisionFlags","16824","public enum CollisionFlags // TypeDefIndex: 16824"
"1078742","class","ControllerColliderHit","16825","public class ControllerColliderHit // TypeDefIndex: 16825"
"1078756","class","CharacterController","16826","public class CharacterController : Collider // TypeDefIndex: 16826"
"1078782","class","Collider","16827","public class Collider : Component // TypeDefIndex: 16827"
"1078827","class","Physics.ContactEventDelegate","16828","public sealed class Physics.ContactEventDelegate : MulticastDelegate // TypeDefIndex: 16828"
"1078842","class","Physics","16829","public class Physics // TypeDefIndex: 16829"
"1079106","struct","ModifiableContactPair","16830","public struct ModifiableContactPair // TypeDefIndex: 16830"
"1079125","class","HingeJoint","16831","public class HingeJoint : Joint // TypeDefIndex: 16831"
"1079149","class","Joint","16832","public class Joint : Component // TypeDefIndex: 16832"
"1079202","class","MeshCollider","16833","public class MeshCollider : Collider // TypeDefIndex: 16833"
"1079223","enum","QueryTriggerInteraction","16834","public enum QueryTriggerInteraction // TypeDefIndex: 16834"
"1079235","struct","ContactPairHeader","16835","public struct ContactPairHeader // TypeDefIndex: 16835"
"1079271","struct","ContactPair","16836","public struct ContactPair // TypeDefIndex: 16836"
"1079323","struct","ContactPairPoint","16837","public struct ContactPairPoint // TypeDefIndex: 16837"
"1079355","enum","CollisionPairHeaderFlags","16838","internal enum CollisionPairHeaderFlags // TypeDefIndex: 16838"
"1079364","enum","CollisionPairFlags","16839","internal enum CollisionPairFlags // TypeDefIndex: 16839"
"1079377","enum","CollisionPairEventFlags","16840","internal enum CollisionPairEventFlags // TypeDefIndex: 16840"
"1079404","struct","PhysicsScene","16841","public struct PhysicsScene : IEquatable<PhysicsScene> // TypeDefIndex: 16841"
"1079479","struct","RaycastHit","16842","public struct RaycastHit // TypeDefIndex: 16842"
"1079525","enum","RigidbodyConstraints","16843","public enum RigidbodyConstraints // TypeDefIndex: 16843"
"1079544","class","Rigidbody","16844","public class Rigidbody : Component // TypeDefIndex: 16844"
"1079685","class","SphereCollider","16845","public class SphereCollider : Collider // TypeDefIndex: 16845"
"1079710","enum","Asn1EndOfIndefiniteLengthNodeType","16847","public enum Asn1EndOfIndefiniteLengthNodeType // TypeDefIndex: 16847"
"1079720","class","Asn1Node","16848","internal class Asn1Node // TypeDefIndex: 16848"
"1079921","class","Asn1Parser","16849","internal class Asn1Parser // TypeDefIndex: 16849"
"1079952","class","Asn1Util","16850","internal class Asn1Util // TypeDefIndex: 16850"
"1079991","class","Oid","16851","internal class Oid // TypeDefIndex: 16851"
"1080015","class","RelativeOid","16852","internal class RelativeOid : Oid // TypeDefIndex: 16852"
"1080027","class","AppleValidator","16853","public class AppleValidator // TypeDefIndex: 16853"
"1080043","class","AppleReceiptParser","16854","public class AppleReceiptParser // TypeDefIndex: 16854"
"1080093","class","DistinguishedName","16855","internal class DistinguishedName // TypeDefIndex: 16855"
"1080185","class","X509Cert","16856","internal class X509Cert // TypeDefIndex: 16856"
"1080305","class","InvalidTimeFormat","16857","public class InvalidTimeFormat : IAPSecurityException // TypeDefIndex: 16857"
"1080314","class","InvalidX509Data","16858","public class InvalidX509Data : IAPSecurityException // TypeDefIndex: 16858"
"1080323","class","StoreNotSupportedException","16859","public class StoreNotSupportedException : IAPSecurityException // TypeDefIndex: 16859"
"1080332","class","InvalidBundleIdException","16860","public class InvalidBundleIdException : IAPSecurityException // TypeDefIndex: 16860"
"1080341","class","InvalidReceiptDataException","16861","public class InvalidReceiptDataException : IAPSecurityException // TypeDefIndex: 16861"
"1080350","class","MissingStoreSecretException","16862","public class MissingStoreSecretException : IAPSecurityException // TypeDefIndex: 16862"
"1080359","class","InvalidPublicKeyException","16863","public class InvalidPublicKeyException : IAPSecurityException // TypeDefIndex: 16863"
"1080368","class","GenericValidationException","16864","public class GenericValidationException : IAPSecurityException // TypeDefIndex: 16864"
"1080377","class","CrossPlatformValidator","16865","public class CrossPlatformValidator // TypeDefIndex: 16865"
"1080398","enum","GooglePurchaseState","16866","public enum GooglePurchaseState // TypeDefIndex: 16866"
"1080409","class","GooglePlayReceipt","16867","public class GooglePlayReceipt : IPurchaseReceipt // TypeDefIndex: 16867"
"1080476","class","GooglePlayValidator","16868","internal class GooglePlayValidator // TypeDefIndex: 16868"
"1080492","class","Obfuscator.","16869","private sealed class Obfuscator.<>c__DisplayClass0_0 // TypeDefIndex: 16869"
"1080507","class","Obfuscator","16870","public static class Obfuscator // TypeDefIndex: 16870"
"1080516","class","PKCS7","16871","internal class PKCS7 // TypeDefIndex: 16871"
"1080585","class","SignerInfo","16872","internal class SignerInfo // TypeDefIndex: 16872"
"1080631","class","InvalidPKCS7Data","16873","public class InvalidPKCS7Data : IAPSecurityException // TypeDefIndex: 16873"
"1080640","class","UnsupportedSignerInfoVersion","16874","public class UnsupportedSignerInfoVersion : IAPSecurityException // TypeDefIndex: 16874"
"1080649","class","RSAKey","16875","internal class RSAKey // TypeDefIndex: 16875"
"1080688","class","InvalidRSAData","16876","public class InvalidRSAData : IAPSecurityException // TypeDefIndex: 16876"
"1080718","struct","UnitySourceGeneratedAssemblyMonoScriptTypes_v1.MonoScriptData","16880","private struct UnitySourceGeneratedAssemblyMonoScriptTypes_v1.MonoScriptData // TypeDefIndex: 16880"
"1080732","class","UnitySourceGeneratedAssemblyMonoScriptTypes_v1","16881","internal class UnitySourceGeneratedAssemblyMonoScriptTypes_v1 // TypeDefIndex: 16881"
"1080744","class","Attributes","16882","public static class Attributes // TypeDefIndex: 16882"
"1080783","class","ConversionValuesParams","16883","public class ConversionValuesParams // TypeDefIndex: 16883"
"1080823","class","Events","16884","public static class Events // TypeDefIndex: 16884"
"1080853","class","ShortLinkParams","16885","public class ShortLinkParams // TypeDefIndex: 16885"
"1080884","class","SingularAdData.AdPlatforms","16886","public static class SingularAdData.AdPlatforms // TypeDefIndex: 16886"
"1080896","class","SingularAdData","16887","public class SingularAdData : Dictionary<string, object> // TypeDefIndex: 16887"
"1080969","interface","SingularConversionValueUpdatedHandler","16888","public interface SingularConversionValueUpdatedHandler // TypeDefIndex: 16888"
"1080978","interface","SingularConversionValuesUpdatedHandler","16889","public interface SingularConversionValuesUpdatedHandler // TypeDefIndex: 16889"
"1080987","interface","SingularDeferredDeepLinkHandler","16890","public interface SingularDeferredDeepLinkHandler // TypeDefIndex: 16890"
"1080996","interface","SingularDeviceAttributionCallbackHandler","16891","public interface SingularDeviceAttributionCallbackHandler // TypeDefIndex: 16891"
"1081005","interface","SingularLinkHandler","16892","public interface SingularLinkHandler // TypeDefIndex: 16892"
"1081015","class","SingularLinkParams","16893","public class SingularLinkParams // TypeDefIndex: 16893"
"1081064","class","ShortLinkCallback","16894","public sealed class ShortLinkCallback : MulticastDelegate // TypeDefIndex: 16894"
"1081082","enum","SingularSDK.NSType","16895","private enum SingularSDK.NSType // TypeDefIndex: 16895"
"1081097","class","SingularSDK.SingularConfig","16896","private class SingularSDK.SingularConfig // TypeDefIndex: 16896"
"1081115","class","SingularSDK.SingularGlobalProperty","16897","private class SingularSDK.SingularGlobalProperty // TypeDefIndex: 16897"
"1081161","class","SingularSDK","16898","public class SingularSDK : MonoBehaviour // TypeDefIndex: 16898"
"1081478","interface","SingularSdidAccessorHandler","16899","public interface SingularSdidAccessorHandler // TypeDefIndex: 16899"
"1081490","enum","SingularUnityLogger.LogLevel","16900","public enum SingularUnityLogger.LogLevel // TypeDefIndex: 16900"
"1081503","class","SingularUnityLogger","16901","internal class SingularUnityLogger // TypeDefIndex: 16901"
"1081544","class","Utilities","16902","public static class Utilities // TypeDefIndex: 16902"
"1081577","enum","NotificationStyle","16907","public enum NotificationStyle // TypeDefIndex: 16907"
"1081587","enum","GroupAlertBehaviours","16908","public enum GroupAlertBehaviours // TypeDefIndex: 16908"
"1081597","struct","BigPictureStyle","16909","public struct BigPictureStyle // TypeDefIndex: 16909"
"1081679","struct","AndroidNotification","16910","public struct AndroidNotification // TypeDefIndex: 16910"
"1081921","class","NotificationCallback","16911","internal class NotificationCallback : AndroidJavaProxy // TypeDefIndex: 16911"
"1081936","struct","NotificationManagerJni","16912","internal struct NotificationManagerJni // TypeDefIndex: 16912"
"1082024","struct","NotificationJni","16913","internal struct NotificationJni // TypeDefIndex: 16913"
"1082075","struct","NotificationBuilderJni","16914","internal struct NotificationBuilderJni // TypeDefIndex: 16914"
"1082130","struct","BundleJni","16915","internal struct BundleJni // TypeDefIndex: 16915"
"1082180","struct","JniApi","16916","internal struct JniApi // TypeDefIndex: 16916"
"1082201","class","AndroidNotificationCenter.NotificationReceivedCallback","16917","public sealed class AndroidNotificationCenter.NotificationReceivedCallback : MulticastDelegate // TypeDefIndex: 16917"
"1082215","class","AndroidNotificationCenter.","16918","private sealed class AndroidNotificationCenter.<>c // TypeDefIndex: 16918"
"1082234","class","AndroidNotificationCenter.","16919","private sealed class AndroidNotificationCenter.<>c__DisplayClass31_0 // TypeDefIndex: 16919"
"1082249","class","AndroidNotificationCenter","16920","public class AndroidNotificationCenter // TypeDefIndex: 16920"
"1082326","enum","Importance","16921","public enum Importance // TypeDefIndex: 16921"
"1082337","enum","LockScreenVisibility","16922","public enum LockScreenVisibility // TypeDefIndex: 16922"
"1082347","struct","AndroidNotificationChannel","16923","public struct AndroidNotificationChannel // TypeDefIndex: 16923"
"1082490","class","AndroidNotificationExtensions","16924","internal static class AndroidNotificationExtensions // TypeDefIndex: 16924"
"1082532","class","AndroidNotificationIntentData","16925","public class AndroidNotificationIntentData // TypeDefIndex: 16925"
